   2.0000000e-01   5.0000000e-01   5.0000000e-01   1.0116489e+00   1.8031824e-17  -1.2177090e-16   7.1742549e-02   9.9972517e-01  -1.6688614e-16   1.3919731e-18   2.3443360e-02  -5.9117548e-15   5.8938143e-16   1.3595665e-01   7.1269188e+02   5.7520691e+02   7.1269188e+02   5.7520691e+02   4.9897663e-17  -3.3102681e-15  -1.1142189e-01
   2.2000000e-01   5.0000000e-01   5.0000000e-01   1.0130597e+00   1.8486721e-17  -2.0039932e-16   6.9252461e-02   9.9969472e-01  -2.3013837e-16   5.6537915e-18   2.4707511e-02  -6.7396565e-15   5.3642997e-16   1.1717501e-01   7.0896142e+02   5.8160500e+02   7.0896142e+02   5.8160500e+02   5.5973545e-19  -4.5778791e-15  -1.3615297e-01
   2.4000000e-01   5.0000000e-01   5.0000000e-01   1.0144163e+00   1.8175047e-17  -3.0601523e-16   6.6356374e-02   9.9966735e-01  -3.0164856e-16   9.2659958e-18   2.5791109e-02  -7.4747505e-15   4.5312489e-16   9.9863630e-02   7.0452552e+02   5.8814664e+02   7.0452552e+02   5.8814664e+02  -2.9659868e-17  -6.0109341e-15  -1.5240713e-01
   2.6000000e-01   5.0000000e-01   5.0000000e-01   1.0157122e+00   1.7537337e-17  -4.4167587e-16   6.3202851e-02   9.9964324e-01  -3.7995559e-16   1.1609218e-17   2.6709406e-02  -8.2711644e-15   3.4625231e-16   8.4119190e-02   6.9966410e+02   5.9462473e+02   6.9966410e+02   5.9462473e+02  -2.9154001e-17  -7.5786078e-15  -1.6219717e-01
   2.8000000e-01   5.0000000e-01   5.0000000e-01   1.0169435e+00   1.7345901e-17  -6.1020557e-16   5.9904575e-02   9.9962240e-01  -4.6572222e-16   1.1676876e-17   2.7478288e-02  -8.9129523e-15   1.8511393e-17   6.9974615e-02   6.9460070e+02   6.0088421e+02   6.9460070e+02   6.0088421e+02   2.2347492e-17  -9.2923365e-15  -1.6711259e-01
   3.0000000e-01   5.0000000e-01   5.0000000e-01   1.0181080e+00   1.8843429e-17  -8.1435077e-16   5.6546110e-02   9.9960473e-01  -5.5905134e-16   8.9276588e-18   2.8113708e-02  -9.7517300e-15  -1.1053261e-16   5.7413356e-02   6.8951066e+02   6.0681347e+02   6.8951066e+02   6.0681347e+02   1.3546156e-16  -1.1152882e-14  -1.6838916e-01
   3.2000000e-01   5.0000000e-01   5.0000000e-01   1.0192053e+00   2.2975336e-17  -1.0572210e-15   5.3190291e-02   9.9959004e-01  -6.5948937e-16   4.9376567e-18   2.8631256e-02  -1.0288188e-14  -2.0728394e-16   4.6381600e-02   6.8452832e+02   6.1233672e+02   6.8452832e+02   6.1233672e+02   2.7816525e-16  -1.3151311e-14  -1.6697653e-01
   3.4000000e-01   5.0000000e-01   5.0000000e-01   1.0202360e+00   3.0224413e-17  -1.3408374e-15   4.9883321e-02   9.9957808e-01  -7.6360067e-16  -6.1618990e-19   2.9045841e-02  -1.0553175e-14  -3.0227679e-16   3.6798576e-02   6.7975346e+02   6.1740712e+02   6.7975346e+02   6.1740712e+02   4.5455377e-16  -1.5218385e-14  -1.6359864e-01
   3.6000000e-01   5.0000000e-01   5.0000000e-01   1.0212012e+00   4.1279776e-17  -1.6663215e-15   4.6658754e-02   9.9956857e-01  -8.7053034e-16  -7.3694729e-18   2.9371463e-02  -1.0904494e-14  -4.9428742e-16   2.8565133e-02   6.7525695e+02   6.2200090e+02   6.7525695e+02   6.2200090e+02   6.5645502e-16  -1.7336964e-14  -1.5880489e-01
   3.8000000e-01   5.0000000e-01   5.0000000e-01   1.0221030e+00   5.6789560e-17  -2.0348597e-15   4.3540552e-02   9.9956120e-01  -9.8129007e-16  -1.6029795e-17   2.9621070e-02  -1.1224946e-14  -5.6767310e-16   2.1570754e-02   6.7108573e+02   6.2611234e+02   6.7108573e+02   6.2611234e+02   8.9821287e-16  -1.9526646e-14  -1.5301178e-01
   4.0000000e-01   5.0000000e-01   5.0000000e-01   1.0229437e+00   7.7185025e-17  -2.4475683e-15   4.0545402e-02   9.9955569e-01  -1.0934916e-15  -2.4396734e-17   2.9806470e-02  -1.1193911e-14  -4.0530957e-16   1.5699189e-02   6.6726729e+02   6.2974949e+02   6.6726729e+02   6.2974949e+02   1.1343211e-15  -2.1741129e-14  -1.4653567e-01
   4.2000000e-01   5.0000000e-01   5.0000000e-01   1.0237257e+00   1.0180998e-16  -2.9043280e-15   3.7684446e-02   9.9955175e-01  -1.2044393e-15  -3.0290072e-17   2.9938299e-02  -1.0916281e-14  -1.3068591e-16   1.0832888e-02   6.6381352e+02   6.3293058e+02   6.6381352e+02   6.3293058e+02   1.3196514e-15  -2.3928215e-14  -1.3961796e-01
   4.4000000e-01   5.0000000e-01   5.0000000e-01   1.0244520e+00   1.2955929e-16  -3.4039297e-15   3.4964591e-02   9.9954912e-01  -1.3102619e-15  -3.3206466e-17   3.0026026e-02  -1.0176132e-14   1.3883934e-16   6.8563944e-03   6.6072405e+02   6.3568114e+02   6.6072405e+02   6.3568114e+02   1.4418851e-15  -2.6011556e-14  -1.3244407e-01
   4.6000000e-01   5.0000000e-01   5.0000000e-01   1.0251253e+00   1.5891678e-16  -3.9436922e-15   3.2389471e-02   9.9954755e-01  -1.4084088e-15  -3.1803501e-17   3.0077987e-02  -9.4730326e-15   6.8675972e-16   3.6588721e-03   6.5798921e+02   6.3803154e+02   6.5798921e+02   6.3803154e+02   1.4729185e-15  -2.7941793e-14  -1.2515732e-01
   4.8000000e-01   5.0000000e-01   5.0000000e-01   1.0257486e+00   1.8776498e-16  -4.5206973e-15   2.9960191e-02   9.9954685e-01  -1.4996490e-15  -2.5149064e-17   3.0101441e-02  -8.7329259e-15   1.1982657e-15   1.1358904e-03   6.5559246e+02   6.4001507e+02   6.5559246e+02   6.4001507e+02   1.3949158e-15  -2.9735364e-14  -1.1786917e-01
   5.0000000e-01   5.0000000e-01   5.0000000e-01   1.0263247e+00   2.1401639e-16  -5.1321292e-15   2.7675880e-02   9.9954681e-01  -1.5834123e-15  -1.3738591e-17   3.0102639e-02  -7.8755891e-15   1.6238285e-15  -8.0938731e-04   6.5351244e+02   6.4166643e+02   6.5351244e+02   6.4166643e+02   1.2176480e-15  -3.1381233e-14  -1.1066649e-01
   5.2000000e-01   5.0000000e-01   5.0000000e-01   1.0268566e+00   2.3573079e-16  -5.7748072e-15   2.5534128e-02   9.9954729e-01  -1.6586043e-15   2.4707392e-18   3.0086907e-02  -6.9811837e-15   1.9941359e-15  -2.2655048e-03   6.5172472e+02   6.4302050e+02   6.5172472e+02   6.4302050e+02   9.3989697e-16  -3.2858311e-14  -1.0361690e-01
   5.4000000e-01   5.0000000e-01   5.0000000e-01   1.0273470e+00   2.5124148e-16  -6.4451387e-15   2.3531333e-02   9.9954813e-01  -1.7240070e-15   2.1471759e-17   3.0058726e-02  -5.9633603e-15   2.2535516e-15  -3.3124011e-03   6.5020316e+02   6.4411143e+02   6.5020316e+02   6.4411143e+02   6.0097846e-16  -3.4141867e-14  -9.6772587e-02
   5.6000000e-01   5.0000000e-01   5.0000000e-01   1.0277987e+00   2.5940904e-16  -7.1393186e-15   2.1662980e-02   9.9954924e-01  -1.7806928e-15   4.2528780e-17   3.0021825e-02  -5.2415469e-15   2.2848039e-15  -4.0214010e-03   6.4892100e+02   6.4497197e+02   6.4892100e+02   6.4497197e+02   2.1629489e-16  -3.5253292e-14  -9.0173131e-02
   5.8000000e-01   5.0000000e-01   5.0000000e-01   1.0282144e+00   2.6000464e-16  -7.8542292e-15   1.9923867e-02   9.9955052e-01  -1.8297988e-15   6.2419169e-17   2.9979259e-02  -4.4765442e-15   2.0076605e-15  -4.4554328e-03   6.4785177e+02   6.4563300e+02   6.4785177e+02   6.4563300e+02  -1.4957991e-16  -3.6213675e-14  -8.3847699e-02
   6.0000000e-01   5.0000000e-01   5.0000000e-01   1.0285965e+00   2.5378231e-16  -8.5868953e-15   1.8308300e-02   9.9955189e-01  -1.8718460e-15   7.9495790e-17   2.9933497e-02  -3.8164098e-15   1.6749735e-15  -4.6694147e-03   6.4696986e+02   6.4612318e+02   6.4696986e+02   6.4612318e+02  -4.6375611e-16  -3.7032783e-14  -7.7816721e-02
   6.2000000e-01   5.0000000e-01   5.0000000e-01   1.0289475e+00   2.4175125e-16  -9.3348116e-15   1.6810251e-02   9.9955330e-01  -1.9086524e-15   9.4185268e-17   2.9886494e-02  -3.4091788e-15   1.4656065e-15  -4.7107555e-03   6.4625103e+02   6.4646875e+02   6.4625103e+02   6.4646875e+02  -7.3362982e-16  -3.7747160e-14  -7.2093299e-02
   6.4000000e-01   5.0000000e-01   5.0000000e-01   1.0292697e+00   2.2465675e-16  -1.0096047e-14   1.5423491e-02   9.9955469e-01  -1.9402683e-15   1.0713618e-16   2.9839768e-02  -2.7922575e-15   1.2808612e-15  -4.6199324e-03   6.4567273e+02   6.4669351e+02   6.4567273e+02   6.4669351e+02  -9.7201187e-16  -3.8358458e-14  -6.6684380e-02
   6.6000000e-01   5.0000000e-01   5.0000000e-01   1.0295652e+00   2.0310719e-16  -1.0868294e-14   1.4141709e-02   9.9955605e-01  -1.9655631e-15   1.1819855e-16   2.9794465e-02  -2.2678776e-15   1.0960503e-15  -4.4311083e-03   6.4521427e+02   6.4681872e+02   6.4521427e+02   6.4681872e+02  -1.1766245e-15  -3.8844514e-14  -6.1591787e-02
   6.8000000e-01   5.0000000e-01   5.0000000e-01   1.0298360e+00   1.7779061e-16  -1.1649217e-14   1.2958597e-02   9.9955733e-01  -1.9857789e-15   1.2762926e-16   2.9751419e-02  -1.7250147e-15   9.7903189e-16  -4.1727657e-03   6.4485691e+02   6.4686324e+02   6.4485691e+02   6.4686324e+02  -1.3518262e-15  -3.9230207e-14  -5.6813122e-02
   7.0000000e-01   5.0000000e-01   5.0000000e-01   1.0300841e+00   1.4912630e-16  -1.2436845e-14   1.1867932e-02   9.9955852e-01  -2.0009513e-15   1.3610643e-16   2.9711202e-02  -1.2561813e-15   8.3729025e-16  -3.8683352e-03   6.4458389e+02   6.4684358e+02   6.4458389e+02   6.4684358e+02  -1.5109869e-15  -3.9516798e-14  -5.2342571e-02
   7.2000000e-01   5.0000000e-01   5.0000000e-01   1.0303113e+00   1.1752355e-16  -1.3229148e-14   1.0863636e-02   9.9955962e-01  -2.0104534e-15   1.4329394e-16   2.9674177e-02  -6.5783858e-16   7.0783331e-16  -3.5368035e-03   6.4438042e+02   6.4677404e+02   6.4438042e+02   6.4677404e+02  -1.6478559e-15  -3.9691859e-14  -4.8171615e-02
   7.4000000e-01   5.0000000e-01   5.0000000e-01   1.0305192e+00   8.3469745e-17  -1.4023832e-14   9.9398216e-03   9.9956062e-01  -2.0144529e-15   1.4860033e-16   2.9640537e-02  -1.3969744e-16   4.9198274e-16  -3.1932911e-03   6.4423354e+02   6.4666690e+02   6.4423354e+02   6.4666690e+02  -1.7507009e-15  -3.9758465e-14  -4.4289656e-02
   7.6000000e-01   5.0000000e-01   5.0000000e-01   1.0307094e+00   4.7597303e-17  -1.4818947e-14   9.0908300e-03   9.9956152e-01  -2.0139457e-15   1.5282871e-16   2.9610339e-02   3.2292137e-16   3.8712477e-16  -2.8495905e-03   6.4413204e+02   6.4653254e+02   6.4413204e+02   6.4653254e+02  -1.8347891e-15  -3.9736779e-14  -4.0684566e-02
   7.8000000e-01   5.0000000e-01   5.0000000e-01   1.0308833e+00   1.0140816e-17  -1.5612617e-14   8.3112563e-03   9.9956231e-01  -2.0083954e-15   1.5661149e-16   2.9583540e-02   7.4235863e-16   3.9943045e-16  -2.5146611e-03   6.4406634e+02   6.4637969e+02   6.4406634e+02   6.4637969e+02  -1.9129022e-15  -3.9616649e-14  -3.7343149e-02
   8.0000000e-01   5.0000000e-01   5.0000000e-01   1.0310423e+00  -2.8959204e-17  -1.6403292e-14   7.5959666e-03   9.9956301e-01  -2.0000913e-15   1.6068254e-16   2.9560016e-02   9.0891028e-16   3.8705510e-16  -2.1950793e-03   6.4402832e+02   6.4621552e+02   6.4402832e+02   6.4621552e+02  -1.9981568e-15  -3.9443589e-14  -3.4251545e-02
   8.2000000e-01   5.0000000e-01   5.0000000e-01   1.0311875e+00  -6.9791404e-17  -1.7190107e-14   6.9401081e-03   9.9956361e-01  -1.9897497e-15   1.6474249e-16   2.9539590e-02   1.2173211e-15   3.7467666e-16  -1.8954409e-03   6.4401118e+02   6.4604587e+02   6.4401118e+02   6.4604587e+02  -2.0842478e-15  -3.9231492e-14  -3.1395555e-02
   8.4000000e-01   5.0000000e-01   5.0000000e-01   1.0313203e+00  -1.1236774e-16  -1.7972106e-14   6.3391129e-03   9.9956413e-01  -1.9765870e-15   1.6889108e-16   2.9522047e-02   1.4208753e-15   4.1163754e-16  -1.6187192e-03   6.4400931e+02   6.4587543e+02   6.4400931e+02   6.4587543e+02  -2.1736024e-15  -3.8964961e-14  -2.8760910e-02
   8.6000000e-01   5.0000000e-01   5.0000000e-01   1.0314414e+00  -1.5685512e-16  -1.8748380e-14   5.7886971e-03   9.9956457e-01  -1.9610355e-15   1.7367032e-16   2.9507147e-02   1.7169477e-15   4.7326996e-16  -1.3665774e-03   6.4401813e+02   6.4570782e+02   6.4401813e+02   6.4570782e+02  -2.2766359e-15  -3.8652783e-14  -2.6333490e-02
   8.8000000e-01   5.0000000e-01   5.0000000e-01   1.0315521e+00  -2.0355469e-16  -1.9517858e-14   5.2848564e-03   9.9956494e-01  -1.9429858e-15   1.7902118e-16   2.9494642e-02   1.8896612e-15   4.1154539e-16  -1.1396416e-03   6.4403394e+02   6.4554584e+02   6.4403394e+02   6.4554584e+02  -2.3922538e-15  -3.8292725e-14  -2.4099487e-02
   9.0000000e-01   5.0000000e-01   5.0000000e-01   1.0316531e+00  -2.5234068e-16  -2.0279902e-14   4.8238583e-03   9.9956524e-01  -1.9235197e-15   1.8292120e-16   2.9484280e-02   2.0130263e-15   2.3880350e-16  -9.3773351e-04   6.4405386e+02   6.4539151e+02   6.4405386e+02   6.4539151e+02  -2.4800811e-15  -3.7904838e-14  -2.2045537e-02
   9.2000000e-01   5.0000000e-01   5.0000000e-01   1.0317453e+00  -3.0253159e-16  -2.1033927e-14   4.4022321e-03   9.9956549e-01  -1.9027946e-15   1.8494873e-16   2.9475814e-02   2.1487227e-15   6.6066989e-17  -7.6006892e-04   6.4407562e+02   6.4524625e+02   6.4407562e+02   6.4524625e+02  -2.5317706e-15  -3.7491915e-14  -2.0158807e-02
   9.4000000e-01   5.0000000e-01   5.0000000e-01   1.0318295e+00  -3.5343105e-16  -2.1779451e-14   4.0167580e-03   9.9956569e-01  -1.8808890e-15   1.8514729e-16   2.9469008e-02   2.2227370e-15  -1.4983951e-16  -6.0542360e-04   6.4409753e+02   6.4511094e+02   6.4409753e+02   6.4511094e+02  -2.5481625e-15  -3.7055472e-14  -1.8427063e-02
   9.6000000e-01   5.0000000e-01   5.0000000e-01   1.0319062e+00  -4.0423808e-16  -2.2515969e-14   3.6644544e-03   9.9956585e-01  -1.8574095e-15   1.8325040e-16   2.9463638e-02   2.4016036e-15  -3.6574131e-16  -4.7227096e-04   6.4411836e+02   6.4498608e+02   6.4411836e+02   6.4498608e+02  -2.5242756e-15  -3.6587573e-14  -1.6838707e-02
   9.8000000e-01   5.0000000e-01   5.0000000e-01   1.0319762e+00  -4.5412220e-16  -2.3242867e-14   3.3425650e-03   9.9956597e-01  -1.8329500e-15   1.7899335e-16   2.9459500e-02   2.4694465e-15  -6.0014186e-16  -3.5889436e-04   6.4413725e+02   6.4487181e+02   6.4413725e+02   6.4487181e+02  -2.4545914e-15  -3.6099683e-14  -1.5382800e-02
   1.0000000e+00   5.0000000e-01   5.0000000e-01   1.0320401e+00  -5.0227274e-16  -2.3959866e-14   3.0485455e-03   9.9956607e-01  -1.8078276e-15   1.7318407e-16   2.9456403e-02   2.5619610e-15  -7.4201913e-16  -2.6347731e-04   6.4415365e+02   6.4476802e+02   6.4415365e+02   6.4476802e+02  -2.3548170e-15  -3.5598447e-14  -1.4049065e-02
   1.0200000e+00   5.0000000e-01   5.0000000e-01   1.0320984e+00  -5.4806278e-16  -2.4666560e-14   2.7800508e-03   9.9956613e-01  -1.7811676e-15   1.6546237e-16   2.9454178e-02   2.6853154e-15  -9.3940387e-16  -1.8417460e-04   6.4416723e+02   6.4467439e+02   6.4416723e+02   6.4467439e+02  -2.2183990e-15  -3.5066436e-14  -1.2827884e-02
   1.0400000e+00   5.0000000e-01   5.0000000e-01   1.0321515e+00  -5.9077710e-16  -2.5362446e-14   2.5349211e-03   9.9956618e-01  -1.7539150e-15   1.5595443e-16   2.9452673e-02   2.7223197e-15  -1.1306171e-15  -1.1916701e-04   6.4417789e+02   6.4459046e+02   6.4417789e+02   6.4459046e+02  -2.0472813e-15  -3.4522235e-14  -1.1710284e-02
   1.0600000e+00   5.0000000e-01   5.0000000e-01   1.0321999e+00  -6.2967623e-16  -2.6047332e-14   2.3111702e-03   9.9956620e-01  -1.7257578e-15   1.4454579e-16   2.9451754e-02   2.9135226e-15  -1.3650026e-15  -6.6702217e-05   6.4418565e+02   6.4451567e+02   6.4418565e+02   6.4451567e+02  -1.8394078e-15  -3.3959611e-14  -1.0687912e-02
   1.0800000e+00   5.0000000e-01   5.0000000e-01   1.0322441e+00  -6.6401255e-16  -2.6720496e-14   2.1069727e-03   9.9956622e-01  -1.6953892e-15   1.3085825e-16   2.9451303e-02   2.9937041e-15  -1.5438745e-15  -2.5124169e-05   6.4419062e+02   6.4444939e+02   6.4419062e+02   6.4444939e+02  -1.5881190e-15  -3.3352653e-14  -9.7530142e-03
   1.1000000e+00   5.0000000e-01   5.0000000e-01   1.0322843e+00  -6.9301733e-16  -2.7381371e-14   1.9206523e-03   9.9956622e-01  -1.6640285e-15   1.1596644e-16   2.9451220e-02   3.1787410e-15  -1.6363936e-15   7.1071782e-06   6.4419301e+02   6.4439095e+02   6.4419301e+02   6.4439095e+02  -1.3138120e-15  -3.2725893e-14  -8.8984054e-03
   1.1200000e+00   5.0000000e-01   5.0000000e-01   1.0323210e+00  -7.1634778e-16  -2.8029366e-14   1.7506714e-03   9.9956621e-01  -1.6311922e-15   9.9683918e-17   2.9451418e-02   3.2650923e-15  -1.8029258e-15   3.1403824e-05   6.4419306e+02   6.4433966e+02   6.4419306e+02   6.4433966e+02  -1.0131091e-15  -3.2069696e-14  -8.1174389e-03
   1.1400000e+00   5.0000000e-01   5.0000000e-01   1.0323544e+00  -7.3336818e-16  -2.8664075e-14   1.5956196e-03   9.9956620e-01  -1.5974849e-15   8.2116169e-17   2.9451825e-02   3.3946199e-15  -1.8707700e-15   4.9043915e-05   6.4419105e+02   6.4429486e+02   6.4419105e+02   6.4429486e+02  -6.8773268e-16  -3.1395966e-14  -7.4039760e-03
   1.1600000e+00   5.0000000e-01   5.0000000e-01   1.0323849e+00  -7.4388361e-16  -2.9284865e-14   1.4542048e-03   9.9956618e-01  -1.5611424e-15   6.4641761e-17   2.9452380e-02   3.7338567e-15  -1.8337586e-15   6.1170803e-05   6.4418728e+02   6.4425589e+02   6.4418728e+02   6.4425589e+02  -3.6575792e-16  -3.0670848e-14  -6.7523547e-03
   1.1800000e+00   5.0000000e-01   5.0000000e-01   1.0324127e+00  -7.4805360e-16  -2.9890546e-14   1.3252434e-03   9.9956617e-01  -1.5217993e-15   4.7425657e-17   2.9453033e-02   4.0422544e-15  -1.8275856e-15   6.8795821e-05   6.4418201e+02   6.4422211e+02   6.4418201e+02   6.4422211e+02  -5.0628096e-17  -2.9887248e-14  -6.1573585e-03
   1.2000000e+00   5.0000000e-01   5.0000000e-01   1.0324380e+00  -7.4597020e-16  -3.0479987e-14   1.2076520e-03   9.9956614e-01  -1.4795346e-15   3.0527181e-17   2.9453743e-02   4.3321486e-15  -1.7720686e-15   7.2803816e-05   6.4417554e+02   6.4419294e+02   6.4417554e+02   6.4419294e+02   2.5654344e-16  -2.9046732e-14  -5.6141872e-03
   1.2200000e+00   5.0000000e-01   5.0000000e-01   1.0324611e+00  -7.3788671e-16  -3.1052046e-14   1.1004393e-03   9.9956612e-01  -1.4342624e-15   1.4180217e-17   2.9454479e-02   4.5973711e-15  -1.7350545e-15   7.3960628e-05   6.4416812e+02   6.4416783e+02   6.4416812e+02   6.4416783e+02   5.5112294e-16  -2.8147740e-14  -5.1184272e-03
   1.2400000e+00   5.0000000e-01   5.0000000e-01   1.0324821e+00  -7.2405901e-16  -3.1605587e-14   1.0026983e-03   9.9956610e-01  -1.3863084e-15  -1.5631520e-18   2.9455215e-02   4.9119368e-15  -1.6980401e-15   7.2921855e-05   6.4415999e+02   6.4414627e+02   6.4415999e+02   6.4414627e+02   8.3228171e-16  -2.7196672e-14  -4.6660238e-03
   1.2600000e+00   5.0000000e-01   5.0000000e-01   1.0325012e+00  -7.0475136e-16  -3.2139587e-14   9.1360007e-04   9.9956608e-01  -1.3355298e-15  -1.6313079e-17   2.9455931e-02   5.2635098e-15  -1.5253315e-15   7.0242366e-05   6.4415137e+02   6.4412780e+02   6.4415137e+02   6.4412780e+02   1.0922930e-15  -2.6190938e-14  -4.2532555e-03
   1.2800000e+00   5.0000000e-01   5.0000000e-01   1.0325187e+00  -6.8072085e-16  -3.2652580e-14   8.3238677e-04   9.9956606e-01  -1.2802244e-15  -2.8152815e-17   2.9456615e-02   5.7137687e-15  -1.1120744e-15   6.6386143e-05   6.4414245e+02   6.4411201e+02   6.4414245e+02   6.4411201e+02   1.2925727e-15  -2.5098238e-14  -3.8767083e-03
   1.3000000e+00   5.0000000e-01   5.0000000e-01   1.0325346e+00  -6.5357947e-16  -3.3143048e-14   7.5836597e-04   9.9956604e-01  -1.2217622e-15  -3.5610948e-17   2.9457256e-02   5.9049750e-15  -7.6666417e-16   6.1736104e-05   6.4413339e+02   6.4409853e+02   6.4413339e+02   6.4409853e+02   1.4050543e-15  -2.3946293e-14  -3.5332525e-03
   1.3200000e+00   5.0000000e-01   5.0000000e-01   1.0325491e+00  -6.2484218e-16  -3.3610294e-14   6.9090515e-04   9.9956602e-01  -1.1623206e-15  -4.0186309e-17   2.9457848e-02   5.9728227e-15  -4.8910140e-16   5.6603671e-05   6.4412434e+02   6.4408702e+02   6.4412434e+02   6.4408702e+02   1.4604105e-15  -2.2776938e-14  -3.2200210e-03
   1.3400000e+00   5.0000000e-01   5.0000000e-01   1.0325622e+00  -5.9557269e-16  -3.4054069e-14   6.2942669e-04   9.9956601e-01  -1.1022549e-15  -4.1858524e-17   2.9458387e-02   5.9728231e-15  -1.6836383e-16   5.1237892e-05   6.4411542e+02   6.4407719e+02   6.4411542e+02   6.4407719e+02   1.4584527e-15  -2.1597143e-14  -2.9343879e-03
   1.3600000e+00   5.0000000e-01   5.0000000e-01   1.0325743e+00  -5.6676667e-16  -3.4474405e-14   5.7340317e-04   9.9956599e-01  -1.0433326e-15  -4.1898378e-17   2.9458872e-02   5.7446107e-15  -2.1153345e-16   4.5833976e-05   6.4410672e+02   6.4406880e+02   6.4410672e+02   6.4406880e+02   1.4251363e-15  -2.0440831e-14  -2.6739501e-03
   1.3800000e+00   5.0000000e-01   5.0000000e-01   1.0325852e+00  -5.3829967e-16  -3.4872333e-14   5.2235320e-04   9.9956598e-01  -9.8878160e-16  -4.3841107e-17   2.9459303e-02   5.1031489e-15  -4.5824497e-16   4.0541187e-05   6.4409832e+02   6.4406162e+02   6.4409832e+02   6.4406162e+02   1.4316780e-15  -1.9369264e-14  -2.4365087e-03
   1.4000000e+00   5.0000000e-01   5.0000000e-01   1.0325952e+00  -5.0930910e-16  -3.5249937e-14   4.7583739e-04   9.9956597e-01  -9.4002040e-16  -4.7188601e-17   2.9459683e-02   4.5542056e-15  -4.5824127e-16   3.5470014e-05   6.4409028e+02   6.4405545e+02   6.4409028e+02   6.4405545e+02   1.4691241e-15  -1.8410538e-14  -2.2200531e-03
